Time,kappa,pos*,vel*,p1*,p2*,f*,pos,vel,p1,p2,f
1.97,0.471071166,0.493860837,-0.043818795,3352030.368,4348071.864,10733.76814,0.493795501,-0.043386011,3352694.375,4347408.861,10682.89498
1.98,0.465644705,0.493501132,-0.035956462,3283923.895,4416188.701,10866.36184,0.493440189,-0.035517523,3284595.097,4415518.47,10814.45825
1.99,0.46004005,0.49322558,-0.027546878,3214300.152,4485819.839,10965.9673,0.493169049,-0.027105987,3214971.704,4485149.204,10913.35449
2,0.45434559,0.493038256,-0.018728631,3144305.711,4555818.274,11030.37585,0.492986129,-0.018288386,3144973.295,4555151.535,10977.56296
2.01,0.448651129,0.492941763,-0.00964823,3075076.382,4625047.988,11058.53641,0.492894031,-0.009208775,3075739.485,4624385.646,11005.83922
2.02,0.443046474,0.492937208,-0.000455516,3007716.976,4692404.194,11050.33497,0.492893877,-1.55E-05,3008377.464,4691744.375,10997.77451
2.03,0.437620013,0.493024198,0.008699795,2943281.247,4756833.381,11006.3989,0.492985288,0.009142006,2943941.272,4756173.927,10953.8116
2.04,0.432457324,0.49320087,0.01767063,2882753.408,4817351.77,10928.01151,0.49316641,0.018115832,2883414.129,4816691.521,10875.21437
2.05,0.427639826,0.493465443,0.026464945,2827254.506,4872838.877,10817.09979,0.493433962,0.026762937,2827694.346,4872399.43,10763.99382
2.06,0.423243494,0.493816002,0.035069208,2777763.298,4922316.602,10658.31208,0.493783305,0.034947609,2777585.028,4922495.234,10622.79789
2.07,0.41933766,0.494246761,0.043095913,2734593.433,4965472.041,10440.29731,0.494208549,0.042543831,2733787.367,4966278.47,10454.7769
2.08,0.415983923,0.494748373,0.05018815,2697988.89,5002061.987,10197.74935,0.494702658,0.049437152,2696897.078,5003154.161,10263.43812
2.09,0.413235172,0.495310413,0.056237639,2668433.98,5031602.85,9963.208562,0.495257591,0.055526094,2667403.271,5032633.891,10052.50364
2.1,0.411134756,0.495922865,0.061284836,2646500.404,5053523.567,9741.228467,0.495864433,0.0607231,2645688.965,5054335.273,9825.783778
2.11,0.409715802,0.496576309,0.065389153,2632658.301,5067354.526,9520.351765,0.496513542,0.064955073,2632032.394,5067980.609,9587.075515
2.12,0.409000685,0.497261361,0.06855398,2627170.873,5072832.954,9288.545244,0.497194695,0.068163601,2626608.38,5073395.513,9340.091014
2.13,0.409000685,0.497968082,0.070723565,2630092.552,5069904.733,9042.066618,0.497897236,0.070304968,2629489.175,5070508.049,9088.417329
2.14,0.409715802,0.498685775,0.071821878,2641325.453,5058667.944,8785.800998,0.498610218,0.071350066,2640644.414,5059348.781,8835.504242
2.15,0.411134756,0.499403192,0.071793746,2660677.204,5039315.03,8528.640517,0.499322547,0.071284302,2659940.073,5040051.799,8584.673988
2.16,0.413235172,0.50010894,0.070624653,2687887.314,5012106.42,8278.619403,0.50002313,0.070107559,2687136.621,5012856.576,8339.144489
2.17,0.415983923,0.500791852,0.068337566,2722620.456,4977377.246,8040.591342,0.500701016,0.067834278,2721886.772,4978110.205,8102.056641
2.18,0.41933766,0.501441222,0.06497851,2764443.77,4935560.04,7816.633982,0.501345542,0.06449362,2763733.497,4936269.393,7876.496433
2.19,0.423243494,0.502046901,0.060603776,2812807.235,4887204.379,7607.786821,0.501946486,0.060129688,2812109.092,4887901.403,7665.503878
2.2,0.427639826,0.502599358,0.055275263,2867037.385,4832983.177,7415.584973,0.502494212,0.054801725,2866336.135,4833683.11,7472.062912
2.21,0.432457324,0.503089757,0.049063086,2926344.422,4773685.601,7242.607244,0.502979826,0.048584173,2925631.139,4774397.373,7299.069284
2.22,0.437620013,0.503510095,0.042050807,2989836.996,4710202.321,7092.121943,0.503395325,0.041566479,2989111.535,4710926.086,7149.276713
2.23,0.443046474,0.503853372,0.034338906,3056538.9,4643508.862,6967.371616,0.503733741,0.033852543,3055806.376,4644239.523,7025.224894
2.24,0.448651129,0.504113755,0.026044709,3125405.071,4574649.656,6871.00835,0.503989276,0.025559698,3124670.794,4575381.924,6929.155828
2.25,0.45434559,0.504286721,0.017299456,3195337.544,4504722.132,6804.89291,0.504157421,0.016817181,3194603.946,4505453.604,6862.927042
2.26,0.46004005,0.504369157,0.008244275,3265203.298,4434858.926,6770.180198,0.504235056,0.007764081,3264469.792,4435590.225,6827.931156
2.27,0.465644705,0.504359422,-0.00097352,3333855.16,4366207.01,6767.48964,0.504220524,-0.001453185,3333119.81,4366940.11,6825.030718
2.28,0.471071166,0.504257378,-0.010203366,3400155.319,4299904.201,6797.003611,0.504113675,-0.010683779,3399416.601,4300640.668,6854.515384
2.29,0.476233855,0.504064404,-0.019293934,3462999.682,4237054.803,6858.455293,0.503915882,-0.019775585,3462257.265,4237795.015,6916.085544
2.3,0.481051353,0.503783372,-0.02809567,3521341.071,4178706.407,6951.060497,0.50363002,-0.028578437,3520595.547,4179449.82,7008.86298
2.31,0.485447685,0.503416142,-0.036710078,3573829.165,4126209.871,7073.470665,0.503260416,-0.036947256,3573461.915,4126575.187,7131.425649
2.32,0.489353519,0.502965768,-0.045017892,3619559.918,4080469.921,7253.381318,0.502812774,-0.044744962,3619981.026,4080047.154,7281.860851
2.33,0.492707257,0.502440456,-0.052504538,3658366.631,4041654.061,7490.607445,0.502294063,-0.051845033,3659386.279,4040633.08,7457.82928
2.34,0.495456008,0.501851288,-0.058882977,3689872.12,4010140.296,7735.846617,0.501712396,-0.058133645,3691031.46,4008979.948,7656.631978
2.35,0.497556423,0.501209614,-0.064127006,3713446.834,3986558.921,7965.28432,0.501076885,-0.06351136,3714399.682,3985605.37,7875.273014
2.36,0.498975378,0.500525899,-0.068325208,3728443.024,3971558.314,8184.46875,0.500397484,-0.06789439,3729109.953,3970890.967,8110.512519
2.37,0.499690494,0.499809998,-0.071538914,3734420.942,3965578.712,8410.661813,0.499684821,-0.07121547,3734921.767,3965077.742,8358.907222
2.38,0.499690494,0.499071984,-0.073746488,3731239.21,3968761.817,8655.694456,0.498950031,-0.073424417,3731738.032,3968263.115,8616.838393
2.39,0.498975378,0.498322712,-0.074870041,3719015.515,3980990.087,8919.220782,0.49820458,-0.074488454,3719606.566,3980399.402,8880.529774
2.4,0.497556423,0.4975738,-0.074833596,3698036.809,4001976.507,9191.900379,0.497460086,-0.074392357,3698720.188,4001293.713,9146.060352
2.41,0.495456008,0.496837186,-0.073605107,3668692.775,4031331.12,9462.382329,0.496728145,-0.073138491,3669415.264,4030609.408,9409.378349
2.42,0.492707257,0.496124606,-0.071204801,3631459.484,4068577.382,9722.372298,0.496020152,-0.070746746,3632168.383,4067869.42,9666.32352
2.43,0.489353519,0.495447225,-0.067689632,3586917.662,4113133.917,9967.679501,0.495347129,-0.067254379,3587590.764,4112461.884,9912.66445
2.44,0.485447685,0.494815468,-0.063133199,3535775.066,4164292.182,10196.42475,0.494719552,-0.062715735,3536419.921,4163648.497,10144.15618
2.45,0.481051353,0.494238966,-0.057614492,3478871.772,4221211.223,10406.74279,0.494147182,-0.057201787,3479508.239,4220575.997,10356.62099
2.46,0.476233855,0.493726506,-0.051217619,3417164.756,4282933.157,10595.58831,0.493638908,-0.050799443,3417808.258,4282290.932,10546.05205
2.47,0.471071166,0.493285923,-0.044037207,3351699.976,4348411.143,10758.91031,0.493202595,-0.043610535,3352354.747,4347757.655,10708.73573
2.48,0.465644705,0.492923949,-0.03618308,3283582.247,4416539.582,10892.55581,0.492844951,-0.03575045,3284243.946,4415879.143,10841.38515
2.49,0.46004005,0.492646055,-0.027780897,3213948.676,4486180.735,10993.13038,0.492571405,-0.027346368,3214610.681,4485519.942,10941.27385
2.5,0.45434559,0.492456326,-0.018969027,3143946.157,4556187.276,11058.40801,0.492386016,-0.018535091,3144604.315,4555530.259,11006.35734
2.51,0.448651129,0.492357377,-0.00989375,3074710.811,4625422.876,11087.31136,0.492291401,-0.009460517,3075364.663,4624770.078,11035.36961
2.52,0.443046474,0.49235033,-0.000704737,3007347.654,4692782.551,11079.69961,0.492288693,-0.000270826,3007999.047,4692132.11,11027.88362
2.53,0.437620013,0.492434806,0.008448379,2942910.495,4757212.745,11036.18063,0.492377529,0.008884506,2943561.561,4756562.519,10984.32811
2.54,0.432457324,0.492608958,0.017418541,2882383.479,4817729.756,10958.02853,0.492556072,0.017857735,2883035.394,4817078.565,10905.95801
2.55,0.427639826,0.492870895,0.026201275,2826869.224,4873231.546,10847.16987,0.492821052,0.026505767,2827318.755,4872782.637,10794.78083
2.56,0.423243494,0.493218719,0.034795608,2777365.105,4922721.411,10689.73541,0.493167849,0.034692841,2777214.576,4922872.502,10653.44675
2.57,0.41933766,0.493646831,0.042831075,2734209.556,4965861.675,10472.87649,0.493590583,0.042292842,2733423.827,4966647.939,10485.11367
2.58,0.415983923,0.494145971,0.049940927,2697631.825,5002423.872,10229.2606,0.494082234,0.049191193,2696541.959,5003514.244,10293.30129
2.59,0.413235172,0.494705706,0.056007181,2668102.008,5031938.647,9992.603786,0.494634768,0.055286259,2667057.804,5032983.297,10081.74809
2.6,0.411134756,0.495315964,0.061065409,2646184.774,5053841.977,9768.614564,0.495239282,0.060490308,2645354.095,5054673.007,9854.283771
2.61,0.409715802,0.49596727,0.065175386,2632350.874,5067663.656,9546.41566,0.49588614,0.064730057,2631708.79,5068305.966,9614.726567
2.62,0.409000685,0.496650219,0.068343763,2626868.253,5073136.172,9313.929538,0.496565126,0.067946908,2626296.455,5073708.054,9366.810784
2.63,0.409000685,0.497354884,0.070518052,2629796.069,5070200.695,9067.026252,0.497265586,0.070096962,2629189.11,5070807.579,9114.145607
2.64,0.409715802,0.498070595,0.071623723,2641038.637,5058953.118,8810.203209,0.497976575,0.071150936,2640356.184,5059635.32,8860.202231
2.65,0.411134756,0.498786124,0.071605166,2660403.018,5039586.459,8552.174024,0.498687,0.071094071,2659663.477,5040325.555,8608.323118
2.66,0.413235172,0.499490088,0.070446395,2687626.678,5012363.202,8301.023985,0.499385768,0.069926103,2686871.304,5013117.923,8361.744935
2.67,0.415983923,0.500171313,0.068168976,2722372.332,4977620.449,8061.780486,0.500061923,0.067661332,2721632.244,4978359.666,8123.625753
2.68,0.41933766,0.500819079,0.064818251,2764206.187,4935791.685,7836.686818,0.5007048,0.064328794,2763489.153,4936507.623,7897.067177
2.69,0.423243494,0.501423225,0.060450581,2812578.354,4887426.366,7626.862792,0.50130417,0.05997248,2811874.218,4888129.179,7685.123377
2.7,0.427639826,0.501974211,0.055128294,2866816.043,4833196.751,7433.835316,0.501850393,0.054651532,2866109.918,4833901.328,7490.791097
2.71,0.432457324,0.502463198,0.04892188,2926130.042,4773891.436,7260.131277,0.502334568,0.048440299,2925412.675,4774607.039,7316.977644
2.72,0.437620013,0.502882178,0.041914985,2989629.169,4710400.945,7108.974165,0.502748683,0.041428153,2988899.833,4711128.312,7166.44709
2.73,0.443046474,0.503224145,0.034207915,3056336.979,4643701.056,6983.59587,0.503085763,0.033718923,3055600.364,4644435.519,7041.748267
2.74,0.448651129,0.503483258,0.025917722,3125208.014,4574836.611,6886.669336,0.50334,0.025429891,3124469.33,4575572.986,6945.131033
2.75,0.45434559,0.503654984,0.017175441,3195144.003,4504905.36,6820.087853,0.503506876,0.01669025,3194405.829,4505641.102,6878.459386
2.76,0.46004005,0.503736199,0.008122138,3265011.821,4435040.053,6785.030813,0.503583261,0.007639064,3264273.775,4435775.584,6843.130907
2.77,0.465644705,0.50372525,-0.001094827,3333664.357,4366387.603,6782.125468,0.503567488,-0.001577263,3332924.619,4367124.788,6840.011481
2.78,0.471071166,0.503621992,-0.010324798,3399963.923,4300085.704,6811.548471,0.503459398,-0.01080789,3399220.95,4300826.133,6869.392403
2.79,0.476233855,0.503427792,-0.019416377,3462806.52,4237238.566,6873.022422,0.503260353,-0.019900686,3462059.878,4237982.724,6930.97398
2.8,0.481051353,0.503145516,-0.028219979,3521144.999,4178893.741,6965.75492,0.502973219,-0.028705454,3520395.173,4179641.195,7023.876229
2.81,0.485447685,0.502776961,-0.036842394,3573620.859,4126410.254,7088.393779,0.502602316,-0.037077075,3573257.349,4126771.595,7146.673762
2.82,0.489353519,0.502325174,-0.045158975,3619338.322,4080684.548,7269.269426,0.502153336,-0.044878417,3619771.12,4080249.886,7297.449103
2.83,0.492707257,0.501798448,-0.052645577,3658145.485,4041869.316,7507.551247,0.501633242,-0.051982897,3659169.956,4040843.339,7473.856917
2.84,0.495456008,0.501207878,-0.059022675,3689653.536,4010354.171,7752.787116,0.501050142,-0.058276622,3690807.728,4009198.833,7673.191141
2.85,0.497556423,0.500564776,-0.064269269,3713224.847,3986777.465,7982.065125,0.500413138,-0.063660082,3714167.642,3985833.865,7892.447823
2.86,0.498975378,0.499879563,-0.068474405,3728210.927,3971788.295,8201.558541,0.499732181,-0.068049407,3728868.813,3971129.93,8128.378272
2.87,0.499690494,0.499162075,-0.071696987,3734175.77,3965823.136,8428.585092,0.499017893,-0.071377246,3734670.85,3965327.891,8377.52965
2.88,0.499690494,0.498422389,-0.07391299,3730981.685,3969019.983,8674.684181,0.498281408,-0.073593322,3731476.793,3968525.013,8636.272911
2.89,0.498975378,0.497671373,-0.075043731,3718747.579,3981260.049,8939.222927,0.497534186,-0.074664759,3719334.608,3980673.444,8900.820677
2.9,0.497556423,0.496920651,-0.075013799,3697759.527,4002257.172,9212.765688,0.496787846,-0.074576227,3698437.279,4001580.105,9167.239903
2.91,0.495456008,0.496182161,-0.073792004,3668405.896,4031622.692,9484.029313,0.496053982,-0.073329972,3669121.357,4030908.145,9431.465754
2.92,0.492707257,0.495467632,-0.071398913,3631162.241,4068880.558,9744.821926,0.495343991,-0.070945761,3631863.641,4068180.269,9689.323791
2.93,0.489353519,0.494788229,-0.067891195,3586609.746,4113448.912,9990.993336,0.494668898,-0.067460715,3587275.573,4112784.36,9936.567221
2.94,0.485447685,0.494154378,-0.063341904,3535457.035,4164618.322,10220.62996,0.494039181,-0.062929037,3536094.91,4163981.853,10168.93454
2.95,0.481051353,0.49357572,-0.057829602,3478544.869,4221547.13,10431.80032,0.493464607,-0.057421552,3479174.29,4220919.212,10382.2305
2.96,0.476233855,0.493061048,-0.051438235,3416830.489,4283277.169,10621.40746,0.492954073,-0.051025018,3417466.505,4282642.716,10572.43002
2.97,0.471071166,0.492618209,-0.044262442,3351359.848,4348761.591,10785.38056,0.49251545,-0.043841117,3352006.564,4348116.46,10735.80104
2.98,0.465644705,0.492253942,-0.036412069,3283237.726,4416894.82,10919.56786,0.492155456,-0.035985099,3283890.924,4416243.195,10869.03863
2.99,0.46004005,0.491973728,-0.028012712,3213601.317,4486539.022,11020.57752,0.491879532,-0.027584018,3214254.589,4485887.28,10969.39951
3,0.45434559,0.491781661,-0.019202601,3143597.701,4556546.684,11086.17601,0.491691747,-0.018774576,3144247.05,4555898.795,11034.82442
3.01,0.448651129,0.491680371,-0.010127872,3074363.176,4625781.304,11115.26964,0.49159473,-0.009700597,3075008.188,4625137.66,11064.03552
3.02,0.443046474,0.49167099,-0.000938113,3007002.825,4693137.839,11107.70097,0.491589628,-0.000510223,3007645.323,4692496.597,11056.59767
3.03,0.437620013,0.491753153,0.008217046,2942570.386,4757562.812,11064.06866,0.49167609,0.008647069,2943212.477,4756921.851,11012.93587
3.04,0.432457324,0.491925025,0.017190477,2882049.829,4818072.714,10985.64773,0.491852291,0.017623496,2882692.703,4817430.835,10934.30608
3.05,0.427639826,0.492184648,0.025969757,2826531.957,4873577.338,10874.37394,0.492114973,0.026275885,2826984.014,4873126.151,10822.72169
3.06,0.423243494,0.492530135,0.034561934,2777026.022,4923068.12,10717.32685,0.492459526,0.034468363,2776889.103,4923205.821,10680.84331
3.07,0.41933766,0.492956002,0.042606594,2733885.062,4966192.796,10500.70134,0.492880078,0.042074675,2733108.67,4966969.911,10511.84334
3.08,0.415983923,0.493453046,0.049731265,2697329.751,5002731.492,10255.97004,0.493369618,0.04898008,2696237.885,5003824.019,10319.25917
3.09,0.413235172,0.494010829,0.055812052,2667821.516,5032223.534,10017.53281,0.493920117,0.055082774,2666765.298,5033280.322,10106.84917
3.1,0.411134756,0.494619244,0.06088123,2645920.286,5054109.657,9791.802285,0.494522675,0.060294846,2645073.374,5054957.01,9878.464107
3.11,0.409715802,0.495268779,0.064998437,2632096.676,5067919.805,9568.292571,0.495167659,0.064542843,2631439.834,5068576.928,9637.943361
3.12,0.409000685,0.49595001,0.068172158,2626621.323,5073383.788,9334.941624,0.495844854,0.067768006,2626039.035,5073966.178,9389.041595
3.13,0.409000685,0.496653012,0.070351976,2629556.4,5070439.769,9087.401298,0.496543605,0.069926291,2628942.824,5071053.253,9135.386816
3.14,0.409715802,0.497367127,0.071464463,2640807.845,5059182.032,8829.9226,0.497252965,0.07098829,2640120.493,5059869.079,8880.467019
3.15,0.411134756,0.498081142,0.071453876,2660182.583,5039803.744,8571.088131,0.497961839,0.070939136,2659437.74,5040548.052,8627.639168
3.16,0.413235172,0.498783673,0.070303348,2687416.873,5012568.607,8318.998269,0.498659127,0.069778475,2686654.804,5013329.898,8380.152071
3.17,0.415983923,0.499463541,0.068033526,2722172.155,4977815.016,8078.784152,0.499333872,0.067520539,2721424.216,4978561.924,8141.173675
3.18,0.41933766,0.500110015,0.064689267,2764013.973,4935977.133,7852.797733,0.499975402,0.064194308,2763288.8,4936701.017,7913.813407
3.19,0.423243494,0.500712923,0.060326951,2812392.501,4887604.371,7642.21614,0.500573483,0.05984373,2811680.728,4888314.596,7701.13148
3.2,0.427639826,0.501262717,0.055009213,2866635.426,4833368.529,7448.563516,0.501118469,0.054527914,2865922.473,4834079.682,7506.129197
3.21,0.432457324,0.501750552,0.048806843,2925954.013,4774057.75,7274.330122,0.501601452,0.04832119,2925230.456,4774779.264,7331.717221
3.22,0.437620013,0.502168418,0.041803613,2989457.293,4710562.362,7122.703223,0.502014414,0.041312911,2988722.027,4711295.36,7180.662026
3.23,0.443046474,0.502509303,0.034099766,3056168.756,4643858.23,6996.899655,0.502350373,0.033606899,3055426.16,4644598.357,7055.514104
3.24,0.448651129,0.502767361,0.025812212,3125042.744,4574990.413,6899.599412,0.502603516,0.025320427,3124297.924,4575732.595,6958.524385
3.25,0.45434559,0.502938051,0.017071869,3194980.818,4505056.844,6832.712936,0.502769316,0.016582688,3194236.422,4505798.472,6891.557483
3.26,0.46004005,0.503018243,0.008019769,3264849.802,4435190.333,6797.433504,0.502844638,0.007532747,3264105.57,4435931.714,6856.011231
3.27,0.465644705,0.503006276,-0.001196685,3333502.643,4366537.743,6794.392314,0.502827808,-0.00168299,3332756.818,4367280.681,6852.75148
3.28,0.471071166,0.502901997,-0.010426775,3399801.741,4300236.678,6823.761364,0.502718659,-0.010913679,3399052.757,4300982.796,6882.069271
3.29,0.476233855,0.50270677,-0.019519054,3462643.158,4237391.285,6885.255629,0.502518549,-0.020007181,3461890.49,4238141.162,6943.664494
3.3,0.481051353,0.502423453,-0.028323927,3520979.75,4179049.099,6978.07723,0.502230335,-0.028813294,3520223.783,4179802.41,7036.656639
3.31,0.485447685,0.502053794,-0.036952581,3573446.207,4126575.942,7100.872555,0.501858331,-0.037186892,3573083.139,4126936.583,7159.619727
3.32,0.489353519,0.501600835,-0.045275893,3619153.628,4080861.362,7282.500311,0.501408224,-0.044990838,3619593.265,4080419.636,7310.63566
3.33,0.492707257,0.50107294,-0.052762066,3657961.936,4042046.208,7521.592915,0.500886971,-0.05209854,3658987.618,4041018.829,7487.358453
3.34,0.495456008,0.500481217,-0.059137593,3689473.003,4010529.386,7766.778921,0.500302671,-0.058396099,3690620.061,4009381.03,7687.081343
3.35,0.497556423,0.499836945,-0.064385748,3713042.56,3986955.866,7995.86925,0.499664423,-0.063783992,3713973.792,3986023.717,7906.799555
3.36,0.498975378,0.499150509,-0.068596123,3728021.251,3971975.586,8215.550946,0.49898217,-0.068178339,3728667.928,3971328.36,8143.263339
3.37,0.499690494,0.498431726,-0.071825801,3733975.863,3966022.202,8443.207098,0.49826653,-0.07151177,3734462.088,3965535.787,8393.01839
3.38,0.499690494,0.497690673,-0.074048878,3730771.609,3969230.781,8690.158908,0.497528631,-0.073733983,3731259.336,3968743.213,8652.433569
3.39,0.498975378,0.496938227,-0.075186004,3718528.418,3981481.489,8955.547389,0.496779928,-0.074812067,3719107.682,3980902.715,8917.71851
3.4,0.497556423,0.496186013,-0.075162194,3697531.7,4002488.805,9229.856856,0.496032036,-0.074730647,3698200.178,4001821.121,9184.935994
3.41,0.495456008,0.495445965,-0.073946963,3668168.733,4031865.131,9501.855311,0.495296544,-0.073491908,3668873.472,4031161.457,9450.015512
3.42,0.492707257,0.494729807,-0.071561207,3630914.571,4069134.889,9763.435277,0.494584848,-0.07111554,3631604.49,4068446.275,9708.775158
3.43,0.489353519,0.494048693,-0.068061424,3586350.68,4113715.919,10010.48576,0.493907969,-0.06763857,3587004.836,4113063.27,9956.958634
3.44,0.485447685,0.493413053,-0.063520255,3535186.342,4164898.106,10241.07231,0.493276384,-0.063115088,3535812.462,4164273.657,10190.29273
3.45,0.481051353,0.492832525,-0.058015911,3478262.882,4221839.205,10453.21351,0.492699862,-0.057615791,3478880.23,4221223.654,10404.56825
3.46,0.476233855,0.49231591,-0.051632173,3416537.82,4283580.75,10643.76974,0.4921873,-0.051227289,3417161.179,4282959.27,10595.74406
3.47,0.471071166,0.491871054,-0.044463644,3351057.18,4349075.806,10808.64995,0.491746573,-0.044051109,3351690.582,4348444.325,10760.07024
3.48,0.465644705,0.491504703,-0.036620138,3282925.808,4417218.721,10943.69772,0.491384404,-0.036202339,3283565.159,4416581.292,10894.22272
3.49,0.46004005,0.491222343,-0.028227147,3213281.061,4486871.49,11045.51714,0.491106238,-0.027807873,3213920.164,4486234.274,10995.4385
3.5,0.45434559,0.491028073,-0.019422723,3143270.278,4556886.339,11111.86193,0.490916155,-0.019004257,3143905.311,4556253.126,11061.63888
3.51,0.448651129,0.490924533,-0.010352815,3074030.019,4626126.511,11141.6176,0.490816792,-0.009935179,3074660.66,4625497.591,11091.52782
3.52,0.443046474,0.490912864,-0.001166863,3006665.549,4693486.786,11134.60442,0.490809306,-0.00074867,3007293.659,4692860.274,11084.65417
3.53,0.437620013,0.490992713,0.007985587,2942230.677,4757913.63,11091.40388,0.490893356,0.008405877,2942858.396,4757287.368,11041.43006
3.54,0.432457324,0.491162255,0.016957436,2881709.344,4818423.58,11013.28175,0.49106713,0.017380727,2882337.924,4817796.301,10963.10239
3.55,0.427639826,0.491419425,0.025724417,2826174.802,4873943.998,10902.17145,0.491327381,0.026032721,2826630.196,4873489.752,10851.6798
3.56,0.423243494,0.491762348,0.034305339,2776653.757,4923448.889,10746.56532,0.49166951,0.03422596,2776537.79,4923565.883,10709.82262
3.57,0.41933766,0.492185715,0.042356634,2733523.756,4966561.492,10531.25519,0.492087658,0.041834132,2732761.245,4967324.937,10540.7073
3.58,0.415983923,0.492680408,0.049496172,2696991.029,5003076.396,10285.71074,0.49257482,0.048742411,2695895.54,5004172.723,10347.87916
3.59,0.413235172,0.493235978,0.055590798,2667503.438,5032546.511,10045.48545,0.49312298,0.054848883,2666429.017,5033621.642,10135.10775
3.6,0.411134756,0.493842262,0.060668268,2645614.408,5054419.094,9818.094331,0.493723243,0.060065519,2644743.932,5055290.113,9906.25735
3.61,0.409715802,0.494489697,0.06478867,2631795.273,5068223.384,9593.588133,0.494365985,0.064318734,2631117.801,5068901.2,9665.182447
3.62,0.409000685,0.495168841,0.067963592,2626321.183,5073684.692,9359.850661,0.495040995,0.067549634,2625724.795,5074281.205,9415.653474
3.63,0.409000685,0.495869778,0.070145683,2629258.737,5070736.768,9112.164629,0.495737621,0.069714048,2628636.594,5071358.799,9161.314218
3.64,0.409715802,0.496581876,0.071262941,2640515.956,5059471.825,8854.417203,0.49644492,0.070782441,2639822.349,5060165.066,8905.667934
3.65,0.411134756,0.497293942,0.07125928,2659899.325,5040083.484,8595.021334,0.497151798,0.070739829,2659147.638,5040834.535,8652.085991
3.66,0.413235172,0.497994602,0.070116546,2687143.316,5012837.25,8342.117454,0.497847157,0.069585749,2686372.6,5013607.047,8403.830622
3.67,0.415983923,0.498672675,0.06785414,2721907.634,4978073.268,8100.988858,0.498520038,0.067334326,2721149.676,4978830.014,8164.082244
3.68,0.41933766,0.499317417,0.064516303,2763756.981,4936226.561,7874.134569,0.499159767,0.064014442,2763021.614,4936960.421,7935.961958
3.69,0.423243494,0.499918649,0.060159454,2812141.639,4887846.457,7662.804518,0.499756109,0.059669949,2811420.508,4888565.786,7722.541067
3.7,0.427639826,0.500466815,0.054846601,2866389.883,4833604.185,7468.517574,0.500299413,0.054359862,2865668.752,4834323.23,7526.831625
3.71,0.432457324,0.500953069,0.048648858,2925713.509,4774287.382,7293.719326,0.500780767,0.048158416,2924982.68,4775015.853,7351.754913
3.72,0.437620013,0.501369399,0.041650072,2989221.704,4710786.243,7141.557727,0.501192148,0.041154871,2988479.547,4711525.792,7200.088046
3.73,0.443046474,0.50170879,0.033950313,3055937.742,4644076.871,7015.240458,0.501526568,0.033452957,3055188.223,4644823.562,7074.392231
3.74,0.448651129,0.501965388,0.025666215,3124815.575,4575204.735,6917.467607,0.501778205,0.025169856,3124063.662,4575953.638,6976.929171
3.75,0.45434559,0.502134644,0.016928461,3194756.421,4505268.129,6850.182426,0.501942525,0.016434674,3194004.846,4506016.555,6909.574183
3.76,0.46004005,0.502213418,0.007877957,3264626.912,4435400.064,6814.606365,0.502016384,0.007386393,3263875.568,4436148.174,6873.735541
3.77,0.465644705,0.502200038,-0.001337923,3333279.945,4366747.461,6811.385693,0.501998097,-0.001828657,3332527.159,4367496.984,6870.28903
3.78,0.471071166,0.502094343,-0.010568453,3399577.921,4300447.925,6840.69603,0.501887488,-0.011059698,3398822.094,4301200.521,6899.534849
3.79,0.476233855,0.501897683,-0.019662189,3462416.876,4237605.622,6902.251446,0.501685902,-0.020154646,3461657.375,4238361.986,6961.181003
3.8,0.481051353,0.501612908,-0.028469574,3520749.592,4179268.153,6995.254831,0.501396186,-0.028963342,3519986.679,4180028.087,7054.353823
3.81,0.485447685,0.501241691,-0.037108197,3573200.845,4126811.237,7118.357161,0.501022641,-0.037340691,3572840.441,4127168.922,7177.632699
3.82,0.489353519,0.500787061,-0.045442561,3618891.537,4081114.6,7301.186307,0.500570944,-0.045149568,3619343.316,4080660.475,7329.103282
3.83,0.492707257,0.500257488,-0.052929445,3657699.244,4042301.417,7541.609375,0.500048037,-0.052263384,3658728.737,4041270.012,7506.421611
3.84,0.495456008,0.499664091,-0.059304458,3689211.733,4010784.676,7786.883161,0.49946201,-0.058568222,3690350.562,4009644.376,7706.881144
3.85,0.497556423,0.499018098,-0.064557151,3712774.992,3987219.061,8015.91347,0.49882195,-0.063964532,3713692.014,3986300.996,7927.475451
3.86,0.498975378,0.498329839,-0.068777699,3727738.731,3972255.42,8236.141229,0.498137789,-0.068368381,3728372.259,3971621.265,8164.951159
3.87,0.499690494,0.497609102,-0.072020321,3733674.15,3966322.966,8465.020007,0.497420135,-0.071712333,3734151.001,3965845.898,8415.848262
3.88,0.499690494,0.496865966,-0.074256298,3730450.804,3969552.399,8713.526929,0.496680106,-0.073946001,3730931.422,3969071.964,8676.527674
3.89,0.498975378,0.496111316,-0.075405372,3718190.025,3981822.452,8980.465186,0.495929151,-0.075036365,3718761.692,3981251.35,8943.188631
3.9,0.497556423,0.495356782,-0.075393242,3697176.164,4002848.636,9256.209477,0.495178875,-0.074967918,3697835.068,4002190.651,9211.88083
3.91,0.495456008,0.49461429,-0.074190422,3667794.96,4032244.863,9529.609981,0.494440866,-0.073742689,3668488.451,4031552.61,9478.517744
3.92,0.492707257,0.493895551,-0.071818163,3630520.938,4069536.056,9792.678896,0.493726513,-0.071380183,3631199.071,4068859.444,9738.898304
