Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
0.2700000000000002,3.93249468637294,-90.30997952751044,-550.8717168614351,-0.9937577958704668,89.87424025338898,1585.1046198896363,-501.6126722496796,9901.133758350508,3.9443947860832593,-90.4637814216822,-531.8592904479542,-0.9797586397879566,90.97288640146702,1472.1739823750784,-492.4153425871216,9999.999999999998
0.2800000000000002,3.0033512898783425,-94.74836255566476,-353.97458936570405,-0.0322740224472685,99.56225353236428,446.74142003222994,-313.5187565857975,9951.31972066737,3.0164133668737527,-94.80123062426408,-333.32548582674656,-0.0152001547063378,100.01219964084746,318.3615068643469,-303.16135215800904,10000.0
0.2900000000000002,2.040905478624899,-97.16051457473696,-148.76817376738146,0.9616554516401984,97.46459679441334,-744.9823830926493,-117.67146237791135,10011.212721098003,2.055156356813461,-97.10753344402906,-127.97959313711974,0.98087606112361,97.21298580565852,-873.448031554625,-107.42802956898512,10000.000000000004
0.3000000000000002,1.0655670585552006,-97.54072347517028,50.69529883336387,1.8701458750540148,83.77432648696809,-1858.134679104107,72.0804490011846,10052.932573572472,1.08104061670895,-97.38507386577312,70.12498799185065,1.8903945582983517,82.8574917173306,-1971.3299524572917,80.93539415894016,9999.999999999996
0.3100000000000002,0.0970414327907161,-96.02036394534524,231.20467176181432,2.584383642885599,59.968948857788426,-2769.276161255081,242.73732612370944,10057.002615163996,0.1137673353479412,-95.77291685859056,247.9442196633736,2.604586265516471,58.50753333995482,-2853.6681585333235,249.08189301685297,9999.999999999984
0.3200000000000002,-0.8469640178947314,-92.8517934109331,381.768087365011,3.016845048154261,28.687621436329803,-3369.8451711339344,383.5121444612663,10022.93236911899,-0.8289710855069572,-92.52981995433,394.7906140644768,3.0360379465871152,26.83290132802303,-3422.5388497965223,386.5009032094072,9999.999999999998
0.3300000000000002,-1.7518004820340252,-88.37948340147307,494.77550990519205,3.111395885794899,-6.596114761214967,-3599.332769752325,486.9792482590139,9965.491057445392,-1.732550673399484,-88.00496196563384,503.4200001841675,3.1283942611022426,-8.682173261639221,-3614.4887545524152,486.0944934501727,9999.999999999998
0.3400000000000002,-2.6065947720551463,-83.00187941589434,566.7136175705778,2.8491873877629725,-41.99660603962842,-3432.178418680443,549.7778765857747,9907.697468301014,-2.5861343721881616,-82.59961614471165,570.7392348873517,2.862644539466539,-44.12221187439795,-3407.522430632009,544.8778911654701,9999.999999999996
0.3500000000000002,-3.4045554103976663,-77.1285268071488,598.4471308494977,2.250692643011942,-73.60909353346597,-2886.112476586417,572.8857146943075,9873.409350775844,-3.382979247435993,-76.72398210796173,598.0579154473439,2.2593019822938465,-75.57119748209816,-2823.5301052668306,564.2281229729839,10000.000000000004
0.3600000000000002,-4.142844535471492,-71.13691332649292,595.0337952812722,1.3735210562467373,-97.9385122064844,-2020.467884978039,561.4304103924713,9876.816622696975,-4.120307463491965,-70.75391440398043,590.8572948223897,1.3762347383827356,-99.54343066092706,-1925.8889585702057,549.6542201874701,10000.000000000007
0.3700000000000003,-4.822038712454363,-65.333719762893,565.081420697343,0.3061555681194295,-112.28314689338266,-929.6508882004508,524.0477427467175,9916.044738801387,-4.798763920479765,-64.99228819328233,558.1026835560765,0.3023865230330235,-113.3671466065425,-812.5015673843025,510.11504435127887,10000.000000000013
